UserID,TotalCourses,AvgSpending,DiversityScore,AvgRating,EnrollmentFrequency,UserName,Age,Gender,Email,CourseCategory,CourseLevel,LearningDepthIndex,Cluster
U01587,2,18.945,2,2.615,2,greg26,27,1,evazquez@yahoo.com,2,0,2.0,0
U01591,2,0.0,2,3.01,2,robert84,32,0,davisconnie@gmail.com,0,0,1.0,0
U01592,4,0.0,4,2.295,4,travisweber,33,1,raymond75@yahoo.com,2,1,0.6666666666666666,1
U01595,2,296.425,2,3.5,2,ronaldperry,15,1,wjackson@hotmail.com,0,0,2.0,3
U01596,2,0.0,2,2.3899999999999997,2,yorkerica,22,1,murrayjack@yahoo.com,3,1,0.3333333333333333,1
U01601,2,173.355,2,2.87,2,phall,23,0,kathleensandoval@yahoo.com,4,0,1.0,3
U01602,13,67.03076923076922,10,3.276153846153846,13,davisangel,31,0,ballen@outlook.com,0,1,0.8333333333333334,2
U01603,2,44.795,2,2.1350000000000002,2,kennethmartinez,32,1,bromero@outlook.com,0,0,2.0,0
U01618,13,69.14999999999999,8,3.129230769230769,13,victoriawebster,15,0,robertmccall@hotmail.com,8,0,1.0,2
U01621,2,0.0,2,1.905,2,kylebell,16,0,amy94@gmail.com,1,0,3.0,0
U01624,4,202.39,4,3.265,4,markwells,34,0,william38@hotmail.com,0,0,3.0,0
U01625,3,131.42,3,3.2099999999999995,3,taylorjoshua,33,0,brittany29@outlook.com,2,2,0.5,1
U01627,13,56.37384615384615,9,2.856923076923077,13,collinslisa,23,0,diazjessica@outlook.com,2,1,0.6666666666666666,2
U01628,14,112.60071428571429,7,2.5435714285714286,14,emilymartin,26,1,martincynthia@gmail.com,1,0,1.4,2
U01631,2,197.13,2,1.435,2,aaron63,18,0,gregorylarsen@hotmail.com,2,0,2.0,3
U01635,14,53.08142857142857,9,2.9021428571428567,14,candrews,18,0,collierjeremy@gmail.com,1,0,1.6,2
U01637,13,120.56461538461538,9,3.713846153846154,13,ferrellgeorge,30,1,robertwade@yahoo.com,5,1,0.3333333333333333,2
U01644,3,162.64000000000001,2,3.526666666666667,3,katherine11,23,1,awallace@outlook.com,1,0,1.5,3
U01645,3,0.26,3,3.3333333333333335,3,curtis73,19,1,jbaker@hotmail.com,1,0,3.0,0
U01647,13,99.8223076923077,9,3.5084615384615385,13,smithvincent,17,0,kellyflores@hotmail.com,2,1,0.6666666666666666,2
U01648,4,29.615000000000002,3,2.4924999999999997,4,mmosley,22,0,jessica65@hotmail.com,7,0,2.0,0
U01649,13,165.47153846153847,8,2.853846153846154,13,maryharris,35,1,taylor63@outlook.com,0,2,1.25,2
U01652,2,163.995,2,2.72,2,markharper,35,1,lisajones@yahoo.com,2,1,0.5,3
U01654,15,180.76933333333332,9,3.1113333333333335,15,lori03,22,0,parkmarisa@outlook.com,1,0,1.5,2
U01656,12,76.5725,8,3.1283333333333334,12,norrisdakota,27,1,saragross@outlook.com,2,0,1.5,2
U01659,3,180.12666666666667,2,3.1133333333333333,3,brendarodriguez,27,0,williamsonwilliam@hotmail.com,10,1,0.6666666666666666,1
U01660,2,47.605000000000004,1,3.02,2,clinton81,25,0,masoncynthia@gmail.com,11,0,3.0,0
U01662,15,143.62466666666666,10,3.3066666666666666,15,dustin08,28,1,joseph90@yahoo.com,6,0,1.0,2
U01663,2,0.0,2,3.0,2,sandra93,28,0,vbooth@gmail.com,8,1,0.5,1
U01664,2,207.755,2,3.065,2,sara98,23,0,rmayer@yahoo.com,0,2,0.0,3
U01665,4,0.0,3,3.9575,4,kimberly94,34,0,melissa92@gmail.com,3,1,0.25,1
U01666,14,42.085,9,2.785,14,fbarber,28,0,donna63@hotmail.com,4,0,1.1428571428571428,2
U01669,2,26.93,2,3.575,2,julie64,30,0,oramirez@outlook.com,6,1,0.3333333333333333,1
U01671,15,55.99533333333333,10,2.9560000000000004,15,apugh,25,1,egreen@yahoo.com,6,1,0.5555555555555556,2
U01674,14,87.43357142857143,9,2.9164285714285714,14,carl17,27,0,kimberly19@yahoo.com,2,1,0.7142857142857143,2
U01677,2,0.0,2,2.88,2,mistypowell,22,1,tammy35@yahoo.com,1,0,3.0,0
U01682,2,0.0,2,3.99,2,josephbrown,21,1,rogersmelissa@gmail.com,5,1,0.5,1
U01684,2,0.0,2,1.9849999999999999,2,meganwhite,26,0,bryan07@gmail.com,2,0,3.0,0
U01687,2,0.0,1,3.885,2,dianaburnett,23,0,cynthiahall@hotmail.com,8,0,3.0,0
U01688,2,0.0,2,3.15,2,valeriegalvan,28,0,millerzachary@gmail.com,8,0,1.0,0
U01690,4,0.0,4,4.3075,4,lori78,27,1,ryandavila@yahoo.com,0,1,0.2,1
U01692,12,114.355,10,3.330833333333333,12,davidsonmark,26,1,ofletcher@hotmail.com,0,0,1.0,2
U01693,2,138.185,2,2.6950000000000003,2,samantha22,21,1,aweeks@yahoo.com,4,0,3.0,0
U01695,13,112.16615384615385,9,3.06923076923077,13,christine15,32,1,jvega@gmail.com,4,0,1.5,2
U01696,2,163.995,2,3.085,2,james12,31,0,aguilarmelissa@gmail.com,5,1,0.5,3
U01702,14,68.35857142857142,8,3.3164285714285713,14,ronaldalexander,21,0,jack38@gmail.com,1,1,0.7142857142857143,2
U01703,3,162.64000000000001,3,3.516666666666667,3,hhogan,21,1,conleyshawn@outlook.com,1,0,3.0,0
U01704,2,44.795,2,3.8100000000000005,2,ojohnston,30,0,yvelasquez@hotmail.com,0,1,0.5,1
U01707,3,39.68,3,4.16,3,brettcampbell,32,1,ypreston@outlook.com,2,0,1.0,0
U01708,14,115.37285714285714,9,2.6457142857142855,14,ymorton,22,1,gibsonlori@hotmail.com,6,2,0.6666666666666666,2
U01713,4,112.895,4,2.7,4,dholland,15,1,alec88@gmail.com,2,0,3.0,0
U01720,15,110.398,8,3.2853333333333334,15,stoutaustin,21,0,jeanne53@hotmail.com,3,1,0.75,2
U01721,10,81.029,7,3.357,10,lperry,15,0,johnbarry@outlook.com,11,0,1.25,2
U01724,16,76.735625,10,3.0875,16,juan81,17,1,scottmendoza@hotmail.com,4,0,1.3333333333333333,2
U01725,2,0.0,2,1.325,2,klinekevin,33,1,wernerjonathan@hotmail.com,4,0,1.0,0
U01726,13,77.59076923076924,9,3.0107692307692306,13,qschwartz,32,0,chelseycoleman@gmail.com,4,0,2.25,2
U01728,2,0.0,2,3.745,2,lmclaughlin,33,0,charlescooley@outlook.com,4,0,1.0,0
U01729,15,160.00333333333336,10,2.896666666666667,15,michael78,29,0,dwayne77@yahoo.com,10,0,1.1666666666666667,2
U01732,2,0.0,2,4.585,2,xferrell,17,0,woodjames@outlook.com,4,0,2.0,0
U01733,4,143.985,4,3.085,4,jeffreyprice,20,0,bgreen@yahoo.com,3,2,1.0,1
U01734,3,148.35333333333332,3,2.32,3,oortega,29,1,tommy76@yahoo.com,1,2,2.0,3
U01741,2,0.0,2,2.95,2,uadams,30,1,jonessteven@yahoo.com,3,1,0.5,1
U01742,2,0.0,1,4.119999999999999,2,lyork,30,0,psmith@yahoo.com,6,1,0.5,1
U01744,4,166.315,4,3.9625,4,john10,22,1,kingcourtney@yahoo.com,1,0,3.0,0
U01745,13,124.81846153846153,7,3.2546153846153847,13,jasonwatts,21,0,wvilla@yahoo.com,3,1,0.8333333333333334,2
U01746,14,114.80357142857143,8,3.3685714285714283,14,jodiortega,24,1,nathaniel40@outlook.com,5,1,0.5,2
U01747,4,44.335,4,3.6925,4,kyle18,19,0,derrickkelley@hotmail.com,5,2,1.0,1
U01750,4,156.91500000000002,4,3.435,4,stephanieshaw,24,1,victoria11@gmail.com,1,1,0.3333333333333333,3
U01752,4,75.495,4,2.8,4,johnharris,34,0,kimvincent@outlook.com,0,0,1.5,0
U01756,2,0.0,2,1.505,2,uortiz,21,1,anita87@gmail.com,7,1,0.5,1
U01761,2,0.0,2,2.44,2,mark03,31,1,gabriel32@yahoo.com,1,0,2.0,0
U01762,15,95.136,11,3.624666666666667,15,dustin24,33,1,reeveschristopher@yahoo.com,8,0,1.6,2
U01764,2,142.525,2,3.2,2,cowanaustin,30,1,gomezjennifer@hotmail.com,1,1,0.3333333333333333,3
U01766,3,207.6933333333333,3,2.9633333333333334,3,michaelmiller,33,0,jamie43@hotmail.com,2,0,1.5,3
U01768,2,0.0,2,4.19,2,turnercorey,26,0,paul81@outlook.com,2,0,2.0,0
U01769,4,13.465,4,3.1875,4,khanrenee,15,1,kirkwagner@gmail.com,5,1,0.3333333333333333,1
U01770,2,0.0,2,4.695,2,daviselizabeth,22,0,bryantmichael@outlook.com,2,0,1.0,1
U01771,3,115.82999999999998,3,2.2133333333333334,3,calebmorgan,21,1,baileymax@gmail.com,4,0,4.0,0
U01773,16,162.28375,8,3.124375,16,tanya67,17,1,ernestgregory@outlook.com,0,1,0.5,2
U01775,2,0.0,2,3.0999999999999996,2,nancyhart,31,0,carterlisa@outlook.com,4,0,1.0,0
U01776,2,0.0,2,2.645,2,websterkaren,30,0,robertclayton@hotmail.com,1,0,1.0,0
U01778,2,0.0,2,4.055,2,phillip31,24,0,robertnavarro@outlook.com,3,1,0.5,1
U01783,3,19.106666666666666,3,3.78,3,mcconnellerica,28,1,ellismark@yahoo.com,1,0,3.0,0
U01786,13,118.44461538461539,8,3.1830769230769227,13,joseph21,25,0,michaeljimenez@hotmail.com,6,0,1.4,2
U01787,2,133.465,2,3.285,2,kristin95,30,0,roybowen@outlook.com,0,0,2.0,0
U01788,2,44.795,2,3.7350000000000003,2,sayers,15,1,francisdenise@gmail.com,0,0,2.0,0
U01789,15,96.142,8,3.234,15,rodriguezjacob,33,0,bryandennis@hotmail.com,3,1,0.75,2
U01791,2,26.93,2,3.63,2,richardrandy,31,0,reneecampbell@outlook.com,6,0,1.0,0
U01795,13,88.11999999999999,9,2.9646153846153847,13,wtorres,15,0,jessica84@outlook.com,0,0,1.2,2
U01800,2,124.05,2,2.4,2,melaniejacobson,25,0,kimhoward@yahoo.com,0,1,0.5,3
U01803,3,114.20333333333333,3,3.6799999999999997,3,brett15,27,0,susandavis@yahoo.com,9,1,0.3333333333333333,1
U01804,2,0.0,2,3.71,2,nicoletaylor,20,0,whitecarol@hotmail.com,5,0,1.0,0
U01805,15,28.797333333333334,9,2.834,15,bridget73,21,1,swilson@outlook.com,2,1,0.7142857142857143,2
U01807,2,245.45,2,3.7649999999999997,2,veronica27,31,1,heather88@hotmail.com,0,0,1.0,3
U01808,3,228.22333333333333,2,4.183333333333334,3,stephenwebster,15,1,faulknergregory@gmail.com,5,0,1.0,3
U01809,13,109.82923076923076,8,3.3169230769230773,13,alexanderyork,24,0,sanchezmichelle@gmail.com,2,1,0.5714285714285714,2
U01810,15,149.47066666666666,8,2.9113333333333333,15,bridgetjohnson,15,0,cgonzalez@outlook.com,1,0,2.0,2
U01812,15,53.23533333333333,10,2.9353333333333333,15,drussell,17,1,vbernard@gmail.com,3,0,1.1666666666666667,2
U01814,3,157.42666666666665,3,2.8266666666666667,3,gwilliams,17,0,donaldconrad@hotmail.com,7,0,1.0,0
U01816,2,0.0,2,2.895,2,dwayneatkins,21,1,teresa09@outlook.com,3,1,0.3333333333333333,1
U01818,2,26.93,2,3.5949999999999998,2,samuel96,15,1,leahlambert@gmail.com,6,1,0.5,1
U01820,15,160.504,11,2.8746666666666667,15,vmorrow,24,1,douglas57@gmail.com,1,0,1.1666666666666667,2
U01822,15,29.802000000000003,9,2.9059999999999997,15,harriseric,22,1,clee@yahoo.com,6,0,1.1666666666666667,2
U01825,14,54.151428571428575,9,3.143571428571429,14,jeff93,25,1,xchavez@gmail.com,7,2,0.8,2
U01829,2,0.0,2,3.005,2,walkerlisa,27,1,deannaoconnor@yahoo.com,2,2,0.0,1
U01833,2,243.96,2,4.215,2,brittneyphillips,16,1,mccoycraig@outlook.com,1,0,3.0,3
U01835,2,0.0,1,4.755,2,williamfranklin,27,1,dylanvargas@hotmail.com,8,0,2.0,0
U01838,2,0.0,2,4.015,2,haynesrobert,24,1,lwebster@hotmail.com,2,2,0.0,1
U01840,14,32.916428571428575,10,3.3735714285714287,14,bradley44,35,0,sharris@hotmail.com,7,1,0.8571428571428571,2
U01842,13,89.94461538461539,9,3.1123076923076924,13,serranoandre,33,0,john25@outlook.com,0,1,0.5714285714285714,2
U01846,2,58.84,2,3.755,2,kevinalexander,21,0,campbelljames@hotmail.com,2,0,1.0,0
U01850,3,139.53666666666666,2,3.3633333333333333,3,justin74,29,0,lee01@gmail.com,3,2,0.5,1
U01851,4,167.1575,3,3.1375,4,abarnes,20,1,adavis@outlook.com,1,2,2.0,3
U01852,4,128.325,4,2.9425,4,schwartzgregory,19,0,jacobslindsey@gmail.com,2,2,1.0,1
U01854,13,89.27230769230769,9,3.4423076923076925,13,pruittdavid,16,1,ryan07@gmail.com,6,0,1.2,2
U01857,2,26.93,2,3.46,2,aprilvincent,27,0,briggssheila@outlook.com,4,0,1.0,0
U01860,3,162.64000000000001,3,3.236666666666667,3,bhardy,19,1,kevin81@yahoo.com,1,0,1.5,3
U01861,2,47.605000000000004,1,3.02,2,ddominguez,28,0,wilsonlisa@outlook.com,11,0,3.0,0
U01865,4,0.0,3,1.915,4,josephwilson,18,1,stacylowe@yahoo.com,9,1,0.6666666666666666,1
U01867,13,68.62307692307692,8,3.3230769230769233,13,monica16,24,0,shari53@gmail.com,0,1,0.375,2
U01868,2,0.0,2,3.025,2,leslie60,27,0,lowehector@outlook.com,2,1,0.5,1
U01871,14,65.46642857142857,8,3.2671428571428573,14,danielparks,21,1,debra91@hotmail.com,3,2,1.5,2
U01872,14,148.88642857142855,10,3.314285714285714,14,gatesbrittany,28,0,bobby06@outlook.com,1,2,0.6666666666666666,2
U01876,14,69.41571428571429,7,3.391428571428571,14,pam38,17,1,suzanne43@outlook.com,9,1,0.5714285714285714,2
U01877,12,101.62166666666667,9,2.9875000000000003,12,elizabethmassey,19,1,kimberlydorsey@gmail.com,5,1,0.7142857142857143,2
U01879,15,157.86066666666665,8,2.656,15,davidkemp,32,0,jeffrey17@outlook.com,6,0,1.1666666666666667,2
U01880,2,0.0,2,4.585,2,amy23,26,0,jessica71@gmail.com,4,1,0.5,1
U01882,3,31.736666666666668,2,3.063333333333334,3,amitchell,30,0,sarah27@yahoo.com,11,0,4.0,0
U01893,12,108.1825,8,2.94,12,michaelsloan,23,0,debra53@outlook.com,1,1,0.8333333333333334,2
U01896,12,143.36749999999998,9,3.065,12,rjones,32,0,schultzcharles@gmail.com,0,2,0.16666666666666666,2
U01899,2,0.0,2,3.0999999999999996,2,bwall,25,0,combsmaria@hotmail.com,9,1,0.3333333333333333,1
U01900,11,118.8690909090909,7,3.022727272727273,11,qwood,19,1,williamschristopher@yahoo.com,0,0,2.0,2
U01903,13,102.66923076923078,9,2.9815384615384612,13,sandersjacob,17,0,jacqueline38@yahoo.com,0,0,1.0,2
U01905,2,245.45,2,2.915,2,suttonlaura,24,0,paul26@outlook.com,0,1,0.3333333333333333,3
U01906,15,93.046,10,2.4353333333333333,15,hporter,19,1,debrawilliams@hotmail.com,8,1,0.8571428571428571,2
U01907,2,44.795,2,2.41,2,hmitchell,15,1,adamsscott@outlook.com,0,1,0.5,1
U01908,12,74.05583333333334,9,3.2708333333333335,12,elizabethjackson,19,1,natashaclark@hotmail.com,11,0,1.0,2
U01909,3,12.63,3,1.68,3,sjennings,25,1,tanya76@hotmail.com,7,0,3.0,0
U01915,2,226.7,2,2.205,2,madisonwise,34,0,salazarcindy@outlook.com,0,0,2.0,3
U01917,15,77.30266666666667,8,2.9939999999999998,15,juanward,18,0,solisadrian@yahoo.com,3,0,2.0,2
U01918,14,69.93714285714286,8,2.6207142857142856,14,gfleming,23,1,anthony16@hotmail.com,3,0,1.4,2
U01920,13,125.22000000000001,8,3.0961538461538463,13,matthewkennedy,33,1,obriensara@yahoo.com,3,0,1.5,2
U01921,2,0.0,2,3.645,2,nguyenkayla,24,1,masonedward@hotmail.com,0,1,0.3333333333333333,1
U01922,2,0.0,2,3.295,2,jjohnson,21,1,caitlin14@gmail.com,2,1,0.5,1
U01924,2,44.795,2,3.0,2,rhonda09,20,1,phillip05@yahoo.com,0,1,0.5,1
U01926,13,91.5023076923077,9,2.926153846153846,13,harrisbobby,26,0,parkerstephanie@hotmail.com,7,1,0.42857142857142855,2
U01929,14,75.53714285714285,7,2.8964285714285714,14,jonathan04,19,1,jeffrey72@yahoo.com,7,2,0.6666666666666666,2
U01931,11,115.52727272727272,7,2.562727272727273,11,bcrawford,23,0,justin29@gmail.com,7,1,0.8,2
U01933,2,0.0,2,3.7800000000000002,2,baileyapril,27,0,ellenpierce@yahoo.com,8,2,0.0,1
U01934,14,124.11,8,3.3214285714285716,14,imoore,22,1,turnerdebbie@outlook.com,0,0,2.25,2
U01936,2,0.0,2,4.1850000000000005,2,aramsey,23,1,lnguyen@outlook.com,2,1,0.5,1
U01938,2,245.45,2,4.345,2,cynthiakoch,33,0,brownpatricia@gmail.com,0,1,0.3333333333333333,3
U01939,4,104.6525,4,2.975,4,wayne63,35,1,townsenddonald@yahoo.com,3,2,1.0,1
U01940,2,138.185,2,3.41,2,shaffertravis,16,0,diazchristopher@hotmail.com,4,0,2.0,0
U01943,14,107.125,7,3.733571428571429,14,james23,17,1,sarahscott@yahoo.com,6,2,0.5,2
U01944,2,0.0,2,3.875,2,lisa00,19,0,amandawarren@gmail.com,3,1,0.5,1
U01950,2,0.0,2,1.8699999999999999,2,juarezkatherine,29,1,jeanne26@outlook.com,7,0,2.0,0
U01951,3,0.0,2,3.3333333333333335,3,tara17,19,0,alexissimmons@yahoo.com,2,1,0.3333333333333333,1
U01952,2,0.0,2,1.8699999999999999,2,williamscaleb,15,0,austin19@hotmail.com,4,0,1.0,0
U01953,15,84.23,11,3.4553333333333334,15,stevenfox,19,1,amyhorne@outlook.com,3,2,1.5,2
U01958,12,131.73833333333332,8,3.1658333333333335,12,elopez,16,1,william09@yahoo.com,6,0,2.0,2
U01959,12,112.3275,8,3.0725,12,sandrarogers,26,0,ykelly@gmail.com,2,0,2.6666666666666665,2
U01961,14,65.29571428571428,7,3.02,14,jordancole,30,1,douglas62@gmail.com,10,1,0.625,2
U01962,11,141.67181818181817,9,3.3654545454545457,11,ramosvalerie,19,1,jonathan98@hotmail.com,4,1,0.8,2
U01964,4,69.0925,4,3.2125,4,mayandrea,32,1,nmoore@hotmail.com,3,0,1.5,0
U01966,4,144.0225,4,1.88,4,lthornton,25,0,bethany09@outlook.com,0,1,0.6666666666666666,3
U01968,2,207.755,2,3.7750000000000004,2,riveralisa,30,0,ruizmark@gmail.com,0,1,0.5,3
U01970,2,0.0,2,3.465,2,janetsnyder,16,0,kimberly01@hotmail.com,5,0,1.0,0
U01974,2,245.45,2,4.5,2,ashley84,31,0,vjohnson@gmail.com,0,0,1.0,3
U01977,2,44.795,2,2.3449999999999998,2,jesseaguilar,32,1,donnajames@gmail.com,0,0,2.0,0
U01979,12,104.94333333333333,8,2.4908333333333332,12,jerry02,25,0,whitecasey@yahoo.com,1,1,0.7142857142857143,2
U01987,13,102.47384615384615,10,3.0484615384615386,13,ashleyhodges,15,1,xanderson@outlook.com,1,1,0.4444444444444444,2
U01989,13,63.27076923076923,8,3.163846153846154,13,erica39,26,0,lauradelacruz@hotmail.com,6,0,1.2,2
U01990,2,0.0,2,3.07,2,mcdonaldnancy,16,1,robertsdavid@hotmail.com,1,0,1.0,0
U01991,3,121.30333333333333,3,1.8366666666666667,3,aliciavance,16,0,paul27@outlook.com,1,0,3.0,0
U01992,2,173.355,1,2.34,2,cruzraymond,18,1,scott44@yahoo.com,10,0,2.0,0
U01993,14,90.215,8,2.9014285714285712,14,bradley00,23,0,markclark@yahoo.com,6,1,0.42857142857142855,2
U01994,11,108.91545454545454,8,3.241818181818182,11,cameronwilliams,20,0,wesley31@gmail.com,0,1,0.7142857142857143,2
U01998,15,105.80866666666667,10,2.9013333333333335,15,christopher36,23,1,courtney73@outlook.com,2,2,1.0,2
U01999,2,453.205,1,3.83,2,marissa62,17,0,vbowen@yahoo.com,0,1,0.5,3
U02000,2,28.66,2,3.13,2,kathryn80,32,1,john49@outlook.com,4,0,3.0,0
U02003,4,122.725,4,3.4,4,ledanielle,31,1,jeremybrooks@gmail.com,0,0,2.0,0
U02010,14,134.32285714285715,9,3.4785714285714286,14,harveygregory,31,1,pricesavannah@gmail.com,5,1,0.625,2
U02013,2,0.0,2,4.045,2,yjoseph,29,0,john33@gmail.com,0,0,1.0,0
U02014,3,18.213333333333335,3,3.766666666666667,3,andrewyoung,23,0,bbarnett@yahoo.com,2,1,0.6666666666666666,1
U02015,14,86.36785714285715,9,3.267142857142857,14,christopherrobinson,30,1,kennethsantiago@yahoo.com,2,1,0.5714285714285714,2
U02017,2,26.93,2,3.16,2,kimberlygriffin,22,0,brittany31@gmail.com,6,1,0.3333333333333333,1
U02019,3,89.90333333333332,2,3.736666666666667,3,schwartzandrew,25,0,robert67@yahoo.com,11,0,1.5,0
U02022,11,87.11727272727272,8,2.5536363636363637,11,thomasmichelle,27,0,scott77@outlook.com,9,1,0.6666666666666666,2
U02023,2,0.0,2,3.165,2,savery,31,0,richard67@hotmail.com,9,1,0.5,1
U02024,2,0.0,2,3.22,2,paulmccullough,24,0,brentjohnson@yahoo.com,1,0,1.0,0
U02028,2,0.0,2,2.6399999999999997,2,mariejohnson,35,0,markjacobs@gmail.com,4,0,3.0,0
U02031,2,59.52,2,1.94,2,simmonsmartin,20,1,crystal76@yahoo.com,6,1,0.5,1
U02032,2,0.0,2,3.06,2,nwebb,17,1,kimberlysmith@yahoo.com,10,0,2.0,0
U02035,15,102.12866666666667,9,2.872,15,andersondavid,32,1,johnsonrobert@outlook.com,1,0,1.3333333333333333,2
U02036,2,44.795,2,2.245,2,james18,26,1,lindsey11@yahoo.com,0,0,2.0,0
U02037,2,163.995,2,2.8049999999999997,2,wmacias,18,0,parkerdylan@hotmail.com,6,1,0.5,3
U02038,11,47.26818181818182,9,3.689090909090909,11,leonardcalvin,32,0,clarkcameron@yahoo.com,10,0,1.5,2
U02039,13,145.64538461538461,10,3.3876923076923076,13,tonyoliver,29,1,virginia52@outlook.com,0,1,0.5,2
U02041,3,12.63,3,2.54,3,hbarnes,34,1,leesteven@gmail.com,4,0,1.5,0
U02044,2,0.0,2,3.89,2,marilynglover,24,0,james43@gmail.com,2,1,0.5,1
U02050,3,0.0,3,2.6633333333333336,3,lcrawford,28,1,williamlowe@hotmail.com,3,1,0.25,1
U02052,2,386.485,1,2.8,2,whitneylee,21,1,wongmichael@gmail.com,1,0,1.0,3
U02054,2,0.0,2,2.3150000000000004,2,lmcbride,23,1,tbell@gmail.com,9,1,0.5,1
U02055,14,139.91571428571427,9,3.125,14,jose80,33,0,joseph52@hotmail.com,1,0,1.0,2
U02057,2,0.0,2,2.775,2,timothy68,16,1,romerochristy@gmail.com,0,1,0.5,1
U02058,13,96.42846153846153,8,3.017692307692308,13,kathleenhernandez,16,1,john36@hotmail.com,0,1,0.5,2
U02060,3,0.0,2,3.2099999999999995,3,johnnybennett,31,0,natalie42@hotmail.com,3,0,1.0,0
U02063,2,18.945,2,1.4100000000000001,2,hmcdonald,26,1,zbullock@gmail.com,4,0,3.0,0
U02064,15,137.86666666666667,10,3.108,15,debra55,35,1,xford@gmail.com,0,1,0.75,2
U02065,2,0.0,2,2.195,2,mary34,20,1,sandersvirginia@outlook.com,2,0,3.0,0
U02068,13,94.86615384615385,7,3.433076923076923,13,harperjoshua,15,1,william40@gmail.com,9,1,0.4,2
U02071,13,69.73153846153846,8,3.3,13,stevensvalerie,24,1,matthewmcmillan@outlook.com,0,2,0.8,2
U02073,2,18.945,2,2.45,2,parkertara,19,0,markjohnson@yahoo.com,3,0,2.0,0
U02074,14,120.84,9,2.7935714285714286,14,sburns,27,0,danieltucker@gmail.com,3,1,0.8571428571428571,2
U02077,14,61.19857142857143,10,3.0635714285714286,14,singhalbert,24,1,jmorse@hotmail.com,11,1,0.8571428571428571,2
U02078,2,171.185,2,3.35,2,diamondgonzalez,34,0,rayanthony@hotmail.com,1,0,1.0,3
U02080,2,416.755,2,4.695,2,obrandt,33,1,patrick16@gmail.com,0,1,0.5,3
U02081,2,59.52,2,2.135,2,carmenbrooks,19,0,jenkinsevan@gmail.com,4,0,2.0,0
U02083,2,243.96,2,2.92,2,bakertyler,27,0,nathanburch@gmail.com,1,0,1.0,3
U02084,3,0.26,3,3.476666666666667,3,ashley58,21,0,deborahsanders@yahoo.com,7,2,2.0,1
U02086,2,171.305,2,4.22,2,xrussell,30,1,oduran@outlook.com,3,2,0.0,1
U02091,3,12.63,3,1.4466666666666665,3,bianca39,27,1,allendavid@yahoo.com,2,0,1.0,0
U02093,2,124.05,2,2.8200000000000003,2,joshua56,18,1,christopherthompson@yahoo.com,0,1,0.3333333333333333,3
U02094,11,35.841818181818184,9,3.0090909090909093,11,wrightstephanie,24,0,jonathangarcia@gmail.com,2,1,0.2857142857142857,2
U02096,13,62.72615384615385,9,3.646153846153846,13,jprice,31,1,salinasdaniel@yahoo.com,7,2,2.0,2
U02097,2,163.995,2,3.01,2,jeannecole,15,0,jacksonaaron@outlook.com,4,1,0.3333333333333333,3
U02098,13,87.51692307692308,8,2.5907692307692307,13,grahamdouglas,25,1,timothywoods@yahoo.com,1,0,1.4,2
U02102,3,0.0,3,3.546666666666667,3,richardsingh,20,0,luis72@gmail.com,2,2,2.0,1
U02103,3,157.42666666666665,2,4.076666666666667,3,wwalker,33,1,harrisadam@outlook.com,9,1,0.25,1
U02107,2,0.0,2,2.615,2,izimmerman,31,1,torresmichelle@gmail.com,0,0,1.0,0
U02112,2,0.0,2,4.165,2,edwin13,22,0,karen97@gmail.com,3,1,0.3333333333333333,1
U02113,2,163.995,1,2.48,2,johnrangel,28,0,mendezchristopher@yahoo.com,10,1,0.5,3
U02120,2,44.795,2,2.295,2,garyhaley,19,1,sanchezashley@outlook.com,0,2,0.0,1
U02122,2,0.0,2,4.5649999999999995,2,millerjocelyn,32,0,randolphgina@outlook.com,4,0,1.0,1
U02123,2,207.755,2,3.6049999999999995,2,oneillcarolyn,32,1,sjimenez@gmail.com,0,2,0.0,3
U02125,13,139.53307692307692,10,3.108461538461538,13,hsharp,31,0,sarah08@outlook.com,0,0,1.1666666666666667,2
U02127,2,0.0,2,3.0650000000000004,2,kelleyeric,21,0,barberwilliam@outlook.com,2,1,0.5,1
U02129,2,0.0,2,3.66,2,woodholly,20,0,burnstim@outlook.com,5,1,0.3333333333333333,1
U02132,2,0.0,2,3.585,2,kochjennifer,20,0,katherinemarshall@hotmail.com,9,1,0.3333333333333333,1
U02133,2,0.39,2,4.17,2,hwalker,21,1,epatterson@outlook.com,4,0,3.0,0
U02138,2,245.45,2,3.1799999999999997,2,inixon,19,0,kathrynshields@yahoo.com,0,0,1.0,3
U02141,2,138.185,2,3.41,2,morrisonanthony,17,1,gmartinez@hotmail.com,4,0,2.0,0
U02142,4,53.0975,4,3.1525,4,srose,26,0,beandawn@outlook.com,2,0,4.0,0
U02143,3,51.85666666666666,3,1.9266666666666665,3,harveymarie,24,1,davidrobinson@gmail.com,2,0,3.0,0
U02144,14,126.29357142857144,9,3.064285714285714,14,isaiah46,15,1,larrygray@gmail.com,0,2,0.8,2
U02147,15,119.2,11,3.0973333333333333,15,ernestshaw,33,1,pyoung@hotmail.com,11,2,1.5,2
U02149,15,80.57733333333333,8,3.4459999999999997,15,yking,21,0,davisjulie@outlook.com,2,0,1.4,2
U02151,13,171.7323076923077,8,3.48,13,jennifer75,18,0,gschroeder@gmail.com,0,1,0.375,2
U02152,13,178.7023076923077,9,3.1138461538461537,13,foxryan,35,0,vodonnell@outlook.com,10,1,0.6666666666666666,2
U02153,13,128.63692307692307,9,2.9407692307692304,13,hallchristopher,18,0,michael98@gmail.com,3,1,0.5,2
